user_id;cheks
84;1625.4999091469
84;1618.44565619974
85;1550.35371585002
85;1543.08957309337
85;1542.94106264861
85;1555.24368351754
85;1541.42698785632
85;1533.62431084118
85;1534.31704885438
86;1472.01763571794
86;1457.67021471766
86;1455.55473341159
86;1458.27930894264
86;1458.47765693551
86;1438.22949025904
87;1967.72412671132
87;1935.95525975881
87;1942.93193912373
87;1933.42212451544
87;1955.89939839374
87;1962.89962934172
88;1291.84544654424
88;1293.14049108932
88;1302.16253659903
88;1296.03019627696
88;1292.61737670213
89;2108.37873937205
89;2109.19686452729
89;2110.12034252626
89;2099.92352308913
89;2107.84557222028
89;2110.41946345623
89;2097.09894067932
89;2116.86332119712
89;2114.70197790098
89;2111.53106417712
89;2113.99581187517
89;2106.27256163491
89;2093.53719134349
89;2114.63126745326
89;2113.45754263038
89;2083.88067417541
90;1167.62822677104
90;1186.29515475853
91;1188.09927173289
91;1176.64389255871
91;1178.85902007932
91;1173.28947604097
92;1060.6744810172
92;1025.49037718981
93;1494.96590820627
93;1510.87525758505
93;1490.83173939154
93;1513.50032874973
93;1503.36466273917
93;1514.00080553507
93;1519.99476616026
94;1516.37228862598
94;1512.16834709876
94;1512.41483734176
95;1011.36175395036
95;983.679330642627
96;1204.66373940639
96;1217.96202084499
96;1217.43236275012
96;1205.32198452885
97;1415.08556105993
97;1437.46597790769
97;1436.69113591937
97;1422.99621693093
97;1431.11564164359
97;1453.6124688287
97;1441.4721980796
97;1442.55309862272
98;1487.8520509292
98;1495.19096264533
98;1485.05412278594
98;1499.96483833838
98;1487.43612105021
98;1475.41484442845
98;1497.76343048463
98;1470.05122696391
99;1333.46158229293
99;1328.60614234262
99;1315.55789334023
100;1584.98881379136
100;1575.35759202933
100;1590.17281090644
100;1593.31013696612
100;1579.58348921466
101;1791.65181750667
101;1778.91306678918
102;1401.41652231075
102;1415.14103001545
102;1388.84496198608
102;1412.61331979507
102;1396.60700608987
102;1399.77728439148
102;1406.94251633518
102;1390.47271957737
102;1408.61071818808
102;1400.57944097695
102;1399.97011678332
102;1413.65576270278
103;1579.25507068782
103;1585.60873156424
103;1566.89172813635
103;1580.19942419688
104;1111.67949437278
104;1080.84163334323
104;1101.78742792004
104;1089.59137848503
105;1499.27467035767
105;1507.09616878568
105;1509.181683924
105;1525.03407143851
106;1482.99384783665
106;1479.79375824568
106;1482.15307789749
106;1504.53206110215
107;1065.14034747214
107;1055.29034066294
107;1060.63516914509
107;1051.72233885009
107;1062.03663300457
107;1067.56257170523
107;1062.54235167353
107;1055.12465727103
108;1343.32832399481
108;1364.43966201665
108;1354.77786277755
108;1360.00889274181
109;1741.56019520699
109;1740.31881998445
109;1736.22672999618
109;1739.50614142805
109;1739.20884854436
110;2074.18998802204
110;2084.95487030399
111;1334.03066367674
111;1332.7358640404
112;882.877487872509
112;881.78993958483
112;867.80518843375
112;868.347163247136
113;1430.94727390919
113;1417.97291988729
113;1421.65776930016
114;1549.9562368647
114;1574.91302240741
114;1568.98243362762
114;1555.30524930686
115;1764.78205732751
115;1754.00403723191
116;1818.8988335997
116;1816.3764550795
116;1820.56195710097
116;1815.40393056365
117;1339.06103842976
117;1363.99417481533
118;1661.99112671344
118;1647.34884947365
118;1656.39395676252
118;1645.81704170925
118;1682.44633882059
119;1516.37783226648
119;1511.32708054764
119;1499.12060380601
119;1503.81559433269
119;1530.55355176828
119;1518.67851949723
119;1522.1556361361
119;1509.36806956869
119;1510.56987966852
119;1513.03253573626
119;1524.87214812143
120;1621.7334795997
120;1634.56713101605
120;1625.24219787189
120;1644.36914415814
121;778.953180554502
121;769.855892485119
122;1212.31145592617
122;1219.22934821998
122;1209.40727777719
122;1200.66694440567
122;1215.44042552682
122;1230.56540864351
122;1195.59692353872
122;1208.7051829392
123;1669.28403261079
123;1673.84060771313
123;1661.39623769866
124;1078.65847631013
124;1063.91125185549
125;1743.93424202848
125;1733.07364840994
125;1739.20259818211
126;1273.61388125211
126;1265.39449321303
126;1262.09501427341
126;1270.01675125882
126;1262.28369936182
126;1257.45475505473
127;1431.45020346365
127;1433.16630880039
127;1424.83454129693
128;2420.77291790343
128;2408.32038532217
129;1988.73207413286
129;1965.58795987883
129;1983.59086948081
130;1871.92242782111
130;1863.11623751395
130;1889.34384065361
130;1870.36104224441
131;1554.62071288072
131;1552.99290209733
131;1559.77372847919
131;1556.90436758148
131;1563.60910692491
131;1573.3943794089
131;1579.78698856911
132;1373.34032567046
132;1362.3073886608
133;1306.71464371178
133;1277.06547480102
133;1291.46436537483
133;1305.69489696099
133;1289.99768200209
133;1284.52656522175
133;1277.38921774193
134;1634.26887101173
134;1635.98540557771
135;1753.71139472649
135;1744.12126306008
135;1752.68757983338
135;1749.11573629671
136;1201.31894147893
136;1228.18117761901
136;1234.35026634754
136;1231.52620039998
136;1247.35285424951
136;1225.18532977979
137;1408.03164339756
137;1394.78810942399
137;1391.93137445574
138;1329.07274352674
138;1335.72746498737
138;1327.53893711148
138;1325.84913577959
138;1321.65981495732
138;1314.02825289964
139;1673.04377215873
139;1662.71473674429
139;1670.69217196241
140;1422.58419627242
140;1419.03094412766
140;1402.03254279688
140;1420.29253993285
140;1424.43485366811
140;1433.36274691027
140;1416.80814549426
140;1427.80392511868
140;1409.61749636039
141;1437.54310875304
142;1177.91552438515
142;1193.00456574184
142;1198.60847757727
143;1607.88650048569
143;1610.00338498631
144;1704.80268569957
144;1707.22597211441
144;1698.98805915254
144;1697.19693806878
144;1702.15899848311
144;1688.93784453602
144;1686.84416003686
145;1252.07533053814
145;1268.73651311961
145;1254.29806191664
145;1260.26423941338
146;1081.91075276595
146;1098.68645888784
147;1640.1785245039
147;1632.57172293398
147;1662.70290477615
147;1643.988444689
147;1643.76259564122
147;1644.64882261763
148;1988.23945160333
148;2021.77733692188
148;2009.3024295378
148;2003.13477389105
148;1996.95169891965
148;2003.8688064505
148;2000.44982076336
149;1324.12063942041
149;1290.44649034233
149;1314.89195484069
149;1314.25042157703
149;1326.3144477027
150;1513.43165309038
150;1531.75442697863
150;1505.5958625782
150;1517.3517572629
150;1516.59160335454
150;1522.47571445608
150;1530.78106006923
150;1510.13931218129
151;1771.96917782126
151;1753.26605280878
151;1761.23858098416
151;1765.14416603447
151;1763.19299066599
151;1755.94001200505
151;1779.90343302198
151;1747.4313517512
151;1756.86606674829
152;1585.98975046402
152;1605.82882995523
152;1604.67670401105
152;1603.94316551206
152;1607.57381141728
153;1958.30923145382
153;1958.75355165619
153;1963.05433207346
154;1277.49606585503
154;1282.32597185135
154;1281.84888613282
154;1268.56840772207
154;1295.06551017991
154;1276.05532829786
154;1276.2347154851
154;1269.99011090244
155;1103.90269815605
155;1091.12030171454
155;1068.53775983714
155;1109.31560950706
155;1083.24907263753
155;1105.25346290678
156;2013.5678284633
156;2012.71566291373
156;2021.95025809682
157;1133.21168986695
157;1135.13070439573
158;1389.20025284148
158;1391.42877919777
158;1404.05743464972
159;1393.75688127675
159;1352.16173002558
160;1727.45758612858
160;1713.19373224935
160;1743.35336629891
160;1710.78911007564
160;1721.96998858621
161;1172.20134979211
161;1152.45201808696
162;1243.00581790444
162;1237.59212114661
162;1234.53805050343
163;1285.34608191325
163;1268.98969932814
163;1276.74407993603
163;1268.07077284769
163;1261.54489052021
164;1421.03666445118
164;1428.91194032776
164;1432.81455679693
165;1405.97598507855
165;1424.49517007884
165;1425.15850672864
165;1409.55661396461
165;1416.36054123069
165;1419.4217886255
165;1426.07685694986
165;1417.60080643822
165;1425.2841661993
166;1805.5251149355
166;1794.23697255358
166;1795.67289967856
166;1809.77099221526
166;1786.35758757941
166;1788.03995149569
166;1803.45110783871
166;1797.79187416865
167;1506.2689918246
167;1503.00693192303
167;1498.7434699568
167;1503.90350566538
167;1511.62385869384
167;1516.26163438391
167;1490.04381409593
168;1663.15094841245
168;1697.19713767368
168;1704.02146984058
168;1701.16215443709
168;1683.58662126779
168;1690.87049982544
168;1714.31942582973
168;1699.65898385867
169;1384.47148446749
169;1380.19696322877
169;1398.02754835726
169;1395.60011521487
169;1381.39177349988
169;1386.99125594673
169;1371.07301579917
169;1396.269857087
169;1387.07129818342
169;1391.67323316058
169;1378.18564953446
170;1397.50831200047
170;1424.09191375165
170;1405.62383457388
171;1357.27861250109
171;1354.46697756164
171;1348.49561693303
171;1331.95776743014
172;1768.96967329365
172;1794.94218411571
172;1781.59529363065
172;1778.57185700619
173;1238.87505154866
173;1226.77566874773
173;1236.11570484913
173;1239.73061943921
173;1233.33990804318
173;1228.48124846582
173;1240.51869138502
173;1245.26682524755
173;1244.59983943991
173;1240.0662917621
173;1243.95744852508
173;1232.0040324289
173;1246.28298490299
173;1236.21476118341
174;1488.64000303529
174;1457.76920826787
174;1467.27288123142
175;1309.52106637288
175;1317.75936573777
176;1311.77689675588
176;1309.36490390772
176;1303.38310391758
177;1476.35457570614
177;1467.84363629388
177;1460.94352764404
177;1486.99246028985
178;1792.66806880053
178;1776.07664983146
178;1782.08785143953
178;1786.7060462173
178;1796.48296403195
178;1776.04114955117
179;1793.31479116474
179;1796.75776614242
179;1791.69496488364
179;1807.08832549308
179;1800.98365404717
180;1611.11236811636
180;1641.72745983174
180;1629.49499207503
180;1639.06718977305
181;1128.11422420225
181;1121.25329652977
181;1103.42354173724
181;1103.14209651096
182;1496.07062870844
182;1497.46180063903
183;1152.75441347367
183;1170.34722077098
183;1190.85857945479
184;1680.74870925742
184;1667.93722978774
184;1652.19356192549
184;1679.04470663764
185;1776.83280195993
185;1783.72975702028
185;1768.33198720771
185;1786.0384472529
185;1772.48332403221
185;1798.2132281367
186;1218.88625945702
186;1215.97533331151
187;1605.53525751535
187;1596.6931774675
187;1586.13833256014
188;1412.87528061322
188;1428.82839315533
188;1408.49285164406
188;1424.78227191279
189;1921.56754545492
189;1928.17597630594
189;1916.11244048226
189;1905.2495971759
189;1910.97510650729
189;1891.80617464374
189;1907.29789432539
189;1899.65918755493
189;1917.77634345451
189;1899.57628718556
189;1901.52683129384
190;1195.57042754654
190;1201.98949692177
190;1223.86473920028
191;1683.16323926216
191;1668.78321344273
191;1682.35781882392
192;1694.26954285579
193;1655.5381772415
194;1657.77973894925
194;1667.80331801346
194;1658.24423180334
194;1654.64413312761
194;1641.03473449338
194;1663.58225820965
194;1647.6639328055
195;1925.23194186075
195;1938.49169306498
195;1924.59115529523
196;1388.31125426626
196;1361.10361325458
196;1385.24954424863
196;1388.03043359318
197;1444.13846987666
198;1665.45980262049
198;1647.06857250898
198;1640.63522056995
198;1651.58641880932
198;1660.85881607134
198;1649.36100628657
198;1648.96684824643
199;1709.94225442559
199;1730.10891828587
199;1725.32755425222
199;1726.32142446498
199;1729.33169755011
200;1506.97301127228
200;1494.60592714689
201;1253.80632687508
201;1238.90519286277
201;1258.75418491476
201;1257.07558200239
201;1263.67100830818
202;1314.43358840177
202;1313.44742784482
202;1329.25671142364
202;1325.15667594331
203;1529.57475030799
203;1513.7352653761
204;1195.58361457107
204;1216.78042171429
204;1203.79694645891
205;1754.02411809581
205;1768.88455501535
205;1763.72525549218
205;1762.96388420213
206;1709.79500207022
206;1719.53559357665
206;1714.02874426416
206;1711.29976612303
207;1667.99314946146
207;1679.11105856637
207;1685.15156760893
207;1691.45464146064
207;1670.50966660452
208;1451.69729910988
208;1453.88101586662
208;1463.07066789063
209;1483.20804779756
209;1497.75190102522
209;1495.12533768681
209;1495.88266113854
209;1498.0559938864
209;1491.85349880685
209;1493.18203451574
209;1509.24731036499
209;1493.1444831795
209;1483.94646829673
209;1478.63753943409
209;1488.21157078728
209;1503.61762019924
210;1783.97763138154
210;1793.94139543146
210;1797.7870764253
210;1792.87522414002
211;1689.86745316226
211;1691.44443519985
211;1689.28723245274
211;1692.41775748653
212;1713.47659603124
212;1698.93494520396
212;1718.35327659167
212;1718.02104211159
212;1720.13588272235
213;1579.26111012199
213;1578.50567609925
214;1350.22069354991
214;1367.48487031945
214;1361.10011658907
214;1370.61825411026
214;1349.27474555348
215;1613.86434914209
215;1634.19167412696
215;1649.56297940995
215;1641.56833526538
215;1640.31426466115
215;1618.55348789169
215;1645.97643086491
215;1635.41850244414
216;1146.7214392914
216;1141.86352682946
217;1429.44372109687
217;1442.43785493348
217;1430.62296314156
217;1442.95094595973
218;1203.36984895306
219;1562.59906718688
219;1565.72684280645
219;1562.84151027084
220;2257.8894230919
220;2249.35785100873
220;2265.23995414775
220;2243.08987419864
221;1524.64180841224
221;1509.85882994938
221;1503.83498229758
221;1496.69571876881
222;1311.54287506623
222;1320.8057786325
222;1338.08457506861
222;1327.73110450705
222;1337.93842289216
222;1329.91948317008
222;1330.92867719953
222;1324.60632706452
222;1328.18742113391
223;1651.8822144885
223;1650.44302605504
223;1660.15286984412
223;1652.87991334873
223;1646.13472719262
223;1658.63348220299
224;866.453866083742
224;906.141832148748
224;881.81348489087
224;875.906992133697
224;879.869435688665
225;1233.63833031621
225;1227.93011245738
225;1249.15992974294
225;1248.639714258
225;1244.44492670048
226;1659.38137911396
226;1628.86920056574
226;1637.10425843488
227;1995.50228695864
227;1982.91039240879
227;1972.27749614979
227;1983.91728086054
228;1966.32033249874
228;1984.27645232254
229;1314.78862095004
229;1347.88978873155
229;1335.60101268842
229;1344.63502424743
230;1736.77071063114
230;1740.55474815876
230;1732.21316946265
230;1739.85030285901
230;1737.91277753575
230;1731.49669297157
231;929.002435565782
232;1134.39760939508
232;1122.79000967795
233;1126.38785974308
233;1114.36593286008
233;1127.41429847524
233;1131.21233009754
233;1136.4025432038
233;1143.2898049401
233;1131.6754700781
233;1133.18148921761
233;1122.06635206858
234;1555.96136112022
234;1548.25715725553
234;1559.51708895071
234;1535.99826364958
234;1557.48434535349
234;1555.99907144236
234;1551.7927133986
234;1545.1734526289
235;1803.79765925535
235;1796.60737393945
235;1805.92566579294
235;1797.12046462227
236;1521.43933533486
236;1524.7968352251
236;1537.21126442125
236;1514.71688449354
237;800.052284108865
237;816.147007153472
238;1313.61748841927
238;1336.11119044323
239;1823.623163274
239;1819.04641071768
239;1826.98334882475
239;1813.95355103821
239;1838.40952630187
240;1200.87241840502
240;1185.18561982303
240;1207.0454231533
241;1232.98976386153
242;1556.70739867537
242;1541.83450734674
242;1556.85550211846
242;1550.11351910762
243;2119.20708893422
243;2134.11380464336
243;2115.17838434069
243;2134.5682967223
244;1766.41378417073
244;1764.4746914565
244;1746.02117580436
244;1760.16320776216
244;1764.61423093742
244;1748.69526940686
244;1759.5035935722
244;1755.54319357102
244;1754.3363364517
245;1520.50217926093
245;1532.42869953652
245;1512.45439454404
245;1513.9116790394
245;1516.15974413574
245;1503.2961710892
246;1370.57333619532
246;1366.51625909254
246;1341.4761667596
246;1360.02417497089
247;1356.37640950771
247;1366.63071743534
247;1337.7764308602
247;1352.57794563451
248;1473.25186704831
248;1459.99504639954
248;1460.05252920718
248;1472.29781047705
249;1582.38460734532
249;1583.05936518909
249;1583.6005049524
250;1426.24955468301
250;1429.65048206796
251;1717.04231153999
251;1717.66063025374
251;1700.25929029691
251;1707.71604429571
251;1738.86938882725
251;1723.99550368123
251;1705.25876952793
251;1717.29988570247
251;1695.69717525015
251;1715.46212542865
251;1728.39724134512
251;1712.2165277647
251;1691.98731731633
252;1652.94041654777
252;1645.29921173062
252;1640.90075397833
253;1231.45072746038
253;1230.88944480602
253;1228.79356964004
253;1240.13847877517
253;1233.09624775683
253;1224.46306396492
254;1736.7993731361
254;1718.8478443773
254;1739.34750185433
255;1352.44046351726
255;1352.74619529175
255;1364.99434565139
255;1355.07475127039
256;969.133817296601
256;992.131944369172
256;1008.3809592654
256;1000.5243320697
256;978.562087186831
257;936.535039994378
257;918.962731407338
258;1688.29892126056
258;1707.74584793843
259;1540.33371373802
259;1543.54607504821
259;1541.62150358077
259;1555.99227925421
260;1202.13625750978
260;1204.75846889676
260;1211.22327396028
260;1218.08175606752
260;1202.92108591694
260;1208.50516848663
261;1624.74335717569
261;1636.7253123248
261;1627.61786421261
261;1618.33099058842
262;1941.95915511617
262;1959.44574751375
262;1959.82755611221
262;1949.10473387127
263;1867.872276832
263;1861.0357466511
263;1858.40865331019
264;1445.3441369478
264;1443.03450416456
264;1467.22529060314
265;1291.19154069259
265;1321.32079052325
265;1293.65483101493
265;1327.93560706189
266;1262.17262013421
266;1257.88223048224
266;1261.3666812299
266;1240.0665949686
267;1738.95354103402
267;1754.02405344376
267;1741.74015069083
267;1742.37635433026
267;1740.05525207041
268;1755.2686103233
268;1753.80673133583
268;1766.95389855274
268;1761.70921143519
268;1761.82199617647
268;1747.25338337792
268;1753.18630927833
269;1373.15483558876
269;1370.30287882662
269;1376.99578506762
269;1370.52363137921
269;1381.07483286972
270;1988.30621893365
271;1318.01094181027
271;1316.274746368
271;1326.01305546145
272;1492.27792841392
272;1506.95414687876
272;1502.25334063398
272;1515.23631882132
273;1422.7106957382
273;1411.07133521984
273;1435.35992773471
273;1427.7843555426
273;1445.03483148892
274;1526.46691682889
275;1370.14048567233
275;1373.51800875265
275;1334.7897999198
275;1371.57016126744
275;1367.36869461689
275;1354.84526471599
275;1360.15765712011
275;1387.48865672957
275;1359.677228124
275;1381.57497181461
276;1464.89116686894
276;1464.0093257765
276;1471.11455258914
276;1455.82320474797
276;1468.19134731244
276;1466.01051142427
276;1458.16552124378
276;1449.87824401466
276;1463.61216816004
276;1450.50833939662
276;1457.89269359426
276;1462.73561673817
276;1467.77091403487
277;1810.28594995101
277;1815.05698870419
277;1803.94214312504
277;1815.61024584933
277;1807.25273814275
278;1428.73203704464
279;1461.67870628898
279;1439.64158354897
279;1447.89860462132
279;1469.1508881578
280;1809.99845919183
280;1802.16310981483
280;1803.53540717423
280;1816.27689167829
280;1790.75124175211
280;1811.12309523281
281;1788.45456963387
281;1771.04480300702
281;1783.58318910011
281;1762.37692309398
281;1777.4299626249
281;1765.58151771852
282;1947.3790483918
282;1941.96289339983
282;1942.40732842154
282;1951.75063867632
282;1944.37673958789
282;1938.06986153226
282;1939.00490323957
282;1950.33478159759
282;1925.61785571922
282;1936.33937346841
282;1929.53136692575
282;1939.57512396855
282;1935.98595072187
282;1950.21347828905
282;1941.7567346621
282;1939.75308704267
282;1956.88079722932
283;1945.62864046716
283;1925.01470812659
283;1920.88222338367
283;1919.30609866131
283;1918.14704685877
283;1919.6244840049
284;1300.1926161814
284;1294.31430503921
284;1291.53629999492
284;1311.2543902833
284;1288.0738786719
284;1285.86494333329
284;1295.53035871206
285;1364.4581756046
285;1360.09868355348
285;1352.03624365402
285;1356.80619548962
285;1377.82415338212
285;1351.40378947979
286;1942.26716515367
286;1951.5082439101
286;1923.05902900895
286;1919.09055950541
286;1918.13083278589
286;1912.83971369251
287;2219.97838705022
287;2233.84411913052
287;2233.6892301468
287;2235.01059445856
288;1864.5029340603
289;1703.94889645206
289;1708.35782940802
289;1700.65322451289
289;1690.17240048335
289;1704.12753539278
289;1705.78057389227
290;1091.95436539181
290;1107.62823301144
290;1105.3456064152
291;1230.60687053792
291;1221.40011163057
291;1221.59663473481
291;1223.36060910983
292;1302.02862703572
292;1301.29925864131
292;1305.92989897201
292;1317.18788222824
292;1303.17974143201
293;1679.21295075877
293;1671.86169099979
293;1656.79806865493
293;1680.71972225917
294;1279.78737718437
294;1282.80020486712
294;1291.08825557005
294;1278.48778558095
294;1286.44151677328
295;1676.03388497104
295;1691.19533868944
295;1704.44291428877
296;1105.051181215
296;1102.0774514617
296;1110.19408749786
296;1114.47115083741
296;1109.61096952005
297;1700.8083131141
297;1684.37469990925
298;1498.49528361407
298;1505.54612752138
299;1133.04718782435
299;1140.01211928274
299;1141.6685009791
300;1459.44822534568
300;1448.11085158589
300;1467.51798959442
300;1472.98762315966
300;1462.1666568908
300;1455.60401102024
300;1454.11087632824
300;1460.88718874298
300;1441.98505970858
300;1446.37046005042
301;1353.04875156626
301;1370.60184770195
301;1363.27931494576
302;1967.98178774712
302;1979.45937155665
302;1975.03814787056
302;1956.90704419764
302;1975.13520657119
302;1976.06748926642
303;1446.66339156634
303;1434.93523535953
303;1439.99674082361
303;1439.89231451683
304;1724.79565215229
304;1722.07823427864
305;651.525116298417
